Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area;Kg/hour;Tot. no./hour;Lengthcl.;No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
greater weever;1991-09-20;1991;3;9;SEPI.1991.224;Final;152;224;V;W FLADEN;;;;;21;4356;43G1;5710,169;1139,579;70;30;2;;;;;;;;;;;;656
greater weever;1991-09-20;1991;3;9;SEPI.1991.225;Final;153;225;V;10 WNW NIDINGEN;;;;;21;4356;43G1;5718,229;1134,819;68;30;2;;;;;;;;;;;;657
greater weever;1991-09-23;1991;3;9;SEPI.1991.226;Final;154;226;V;LÄSÖ RÄNNA;;;;;21;4355;43G0;5727,899;1053,3;41;30;2;;;;;;;;;;;;658
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;240;4;Total length TL;;;659
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;250;2;Total length TL;;;659
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;270;4;Total length TL;;;659
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;280;2;Total length TL;;;659
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;290;12;Total length TL;;;659
greater weever;1991-09-23;1991;3;9;SEPI.1991.227;Final;155;227;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5724,299;1119,8;40;30;1,9;77,9;4,1;34,9;0,5480;4,2;26;330;2;Total length TL;;;659
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;200;12,8;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;220;6,4;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;230;12,8;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;240;25,7;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;250;32,1;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;260;51,3;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;270;32,1;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;280;25,7;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;290;6,4;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;300;12,8;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;310;12,8;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.228;Final;156;228;V;6 E GRENÅ;0;0;9;;21;4156;41G1;5627,85;1105,17;18;30;1,7;64,7;5,1;12,1;0,4070;30,8;237,4;320;6,4;Total length TL;;;662
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;220;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;230;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;240;9,1;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;250;27,3;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;260;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;270;22,7;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;280;13,6;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;290;9,1;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;300;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;310;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.229;Final;157;229;V;7 N HJELM;0;0;9;;21;4155;41G0;5614,77;1057,67;20;30;1,9;67,2;4,4;15,4;0,4730;15;109,1;320;4,5;Total length TL;;;663
greater weever;1991-09-24;1991;3;9;SEPI.1991.230;Final;158;230;V;6 NE LYSEGRUND;;;;;21;4156;41G1;5620,7;1157,599;32;30;2,1;;;;;;;;;;;;665
greater weever;1991-09-24;1991;3;9;SEPI.1991.231;Final;159;231;V;7 S ANHOLT KNOB;0;0;9;;21;4256;42G1;5635;1148,8;33;30;2;75,3;4,5;30,6;0,5580;,46;4;250;2;Total length TL;;;666
greater weever;1991-09-24;1991;3;9;SEPI.1991.231;Final;159;231;V;7 S ANHOLT KNOB;0;0;9;;21;4256;42G1;5635;1148,8;33;30;2;75,3;4,5;30,6;0,5580;,46;4;260;2;Total length TL;;;666
greater weever;1991-09-25;1991;3;9;SEPI.1991.232;Final;160;232;V;SW MORUPS BANK;0;0;9;;21;4257;42G2;5650,47;1214,26;36;30;2,1;78,5;4,3;35,9;0,6110;,24;2;270;2;Total length TL;;;667
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;190;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;200;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;210;4;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;220;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;230;4;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;240;18;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;250;18;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;260;20;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;270;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;280;14;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;290;6;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;300;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;310;6;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.233;Final;161;233;V;FYRBANKEN;0;0;9;;21;4256;42G1;5646,859;1152,449;40;30;1,7;84,7;4;42,3;0,5330;12,8;102;320;2;Total length TL;;;668
greater weever;1991-09-25;1991;3;9;SEPI.1991.234;Final;162;234;V;SANDEN;0;0;9;;21;4256;42G1;5656,899;1140;52;30;1,8;81,7;4,3;54,1;0,5450;,74;4;290;2;Total length TL;;;669
greater weever;1991-09-25;1991;3;9;SEPI.1991.234;Final;162;234;V;SANDEN;0;0;9;;21;4256;42G1;5656,899;1140;52;30;1,8;81,7;4,3;54,1;0,5450;,74;4;300;2;Total length TL;;;669
greater weever;1991-09-25;1991;3;9;SEPI.1991.235;Final;163;235;V;W GROVES FLAK;;;;;21;4356;43G1;5709,75;1127,349;67;30;1,5;;;;;;;;;;;;671
greater weever;1991-09-25;1991;3;9;SEPI.1991.236;Final;164;236;V;E FLADEN;;;;;21;4356;43G1;5707,299;1150,43;53;30;1,6;;;;;;;;;;;;672
greater weever;1991-09-26;1991;3;9;SEPI.1991.237;Final;165;237;V;INRE VÄRÖTUBEN;;;;;21;4357;43G2;5710,85;1204,16;25;30;2;;;;;;;;;;;;673
greater weever;1991-09-26;1991;3;9;SEPI.1991.238;Final;166;238;V;4 SSW KUNGSBACKAFJORDENS MYNNING;;;;;21;4356;43G1;5715,41;1158,839;35;30;1,7;;;;;;;;;;;;674
greater weever;1991-09-26;1991;3;9;SEPI.1991.239;Final;167;239;V;7 W VINGA;0;0;9;;20;4456;44G1;5738,7;1123,3;62;30;2;79,4;4,9;61,2;0,5880;,12;2;210;2;Total length TL;;;675
greater weever;1991-10-04;1991;4;10;SEPI.1991.240;Final;168;240;A;SW VINGA;;;;;20;4456;44G1;5734,299;1138,699;38;32;2,2;;;;;;;;;;;;
greater weever;1992-02-03;1992;1;2;SEPI.1992.1;Locked;1;1;V;SW VINGA;;;;;20;4456;44G1;5733,899;1138,28;40;30;2;;;;;;;;;;;;
greater weever;1992-02-03;1992;1;2;SEPI.1992.2;Locked;2;2;V;7 W VINGA;;;;;20;4456;44G1;5738,779;1122,8;60;30;1,8;;;;;;;;;;;;92
greater weever;1992-02-04;1992;1;2;SEPI.1992.3;Locked;3;3;V;16 N HANSTHOLM;;;;;4B;4353;43F8;5725,5;0834,3;39;30;1,4;;;;;;;;;;;;93
greater weever;1992-02-04;1992;1;2;SEPI.1992.4;Locked;4;4;V;20 N HANSTHOLM;0;0;9;;4B;4353;43F8;5727,1;0834,2;51;30;1,6;90;4,1;50,5;0,5330;,56;2;340;2;Total length TL;;;
greater weever;1992-02-04;1992;1;2;SEPI.1992.5;Locked;5;5;V;24 N HANSTHOLM;;;;;20;4453;44F8;5731,399;0838,6;64;30;1,6;;;;;;;;;;;;94
greater weever;1992-02-04;1992;1;2;SEPI.1992.6;Locked;6;6;V;31 N HANSTHOLM;;;;;20;4453;44F8;5735,839;0844,12;78;30;2,2;;;;;;;;;;;;
greater weever;1992-02-04;1992;1;2;SEPI.1992.7;Locked;7;7;V;36 N HANSTHOLM;;;;;20;4453;44F8;5744,859;0842,88;209;30;2,1;;;;;;;;;;;;95
greater weever;1992-02-05;1992;1;2;SEPI.1992.8;Locked;8;8;V;30 N HIRTSHALS;;;;;20;4554;45F9;5803,5;0946,7;258;30;2,1;;;;;;;;;;;;97
greater weever;1992-02-05;1992;1;2;SEPI.1992.9;Locked;11;9;I;27 N HIRTSHALS;;;;;20;4554;45F9;5801,6;0951,5;156;30;1,8;;;;;;;;;;;;
greater weever;1992-02-05;1992;1;2;SEPI.1992.10;Locked;9;10;V;24 N HIRTSHALS;;;;;20;4454;44F9;5758,83;0952,44;107;30;1,8;;;;;;;;;;;;
greater weever;1992-02-05;1992;1;2;SEPI.1992.11;Locked;10;11;V;17 N HIRTSHALS;;;;;20;4454;44F9;5753,16;0952,12;60;30;1,8;;;;;;;;;;;;97
greater weever;1992-02-09;1992;1;2;SEPI.1992.12;Locked;12;12;V;11 NW HIRTSHALS;;;;;20;4454;44F9;5744,2;0943,6;36;30;2;;;;;;;;;;;;99
greater weever;1992-02-09;1992;1;2;SEPI.1992.13;Locked;13;13;V;7.5 NE HIRTSHALS;;;;;20;4455;44G0;5743,899;1005,2;79;30;2;;;;;;;;;;;;100
greater weever;1992-02-09;1992;1;2;SEPI.1992.14;Locked;14;14;V;5 N SKAGEN;;;;;20;4455;44G0;5749,799;1030,8;97;30;1,9;;;;;;;;;;;;102
greater weever;1992-02-09;1992;1;2;SEPI.1992.15;Locked;15;15;V;6,5 ENE SKAGENS REV;;;;;20;4455;44G0;5748;1058;49;30;2;;;;;;;;;;;;102
greater weever;1992-02-10;1992;1;2;SEPI.1992.16;Locked;16;16;V;PERSGRUND;;;;;20;4655;46G0;5839,899;1049,699;85;35;2,2;;;;;;;;;;;;104
greater weever;1992-02-10;1992;1;2;SEPI.1992.17;Locked;17;17;V;KILEBOJEN;;;;;20;4655;46G0;5835,799;1054,099;73;30;1,9;;;;;;;;;;;;105
greater weever;1992-02-10;1992;1;2;SEPI.1992.18;Locked;18;18;V;5 W VÄDERÖARNA;;;;;20;4655;46G0;5834,1;1050,8;83;30;1,8;;;;;;;;;;;;105
greater weever;1992-02-10;1992;1;2;SEPI.1992.19;Locked;19;19;V;NW SKÄGGA;;;;;20;4656;46G1;5830,33;1107,27;60;30;1,9;;;;;;;;;;;;106
greater weever;1992-02-10;1992;1;2;SEPI.1992.20;Locked;20;20;V;12 W HÅLLÖ;;;;;20;4555;45G0;5821,299;1051;136;30;2,1;;;;;;;;;;;;107
greater weever;1992-02-11;1992;1;2;SEPI.1992.21;Locked;21;21;V;HERTAS FLAK;;;;;20;4455;44G0;5741,299;1058,699;30;30;1,9;;;;;;;;;;;;108
greater weever;1992-02-11;1992;1;2;SEPI.1992.22;Locked;22;22;V;LÄSÖ RÄNNA;;;;;21;4355;43G0;5727,899;1052,8;40;30;2;;;;;;;;;;;;109
greater weever;1992-02-11;1992;1;2;SEPI.1992.23;Locked;23;23;V;4 N BÖCHERS BANK;;;;;21;4356;43G1;5723,06;1119,079;40;30;1,9;;;;;;;;;;;;111
greater weever;1992-02-11;1992;1;2;SEPI.1992.24;Locked;24;24;V;10 WNW NIDINGEN;;;;;21;4356;43G1;5720,899;1135;64;30;2;;;;;;;;;;;;110
greater weever;1992-02-12;1992;1;2;SEPI.1992.25;Locked;25;25;V;SÖRGRUND;;;;;20;4556;45G1;5815,5;1110,199;62;30;2;;;;;;;;;;;;113
greater weever;1992-02-12;1992;1;2;SEPI.1992.26;Locked;26;26;V;8,5 W MÅSESKÄR;;;;;20;4556;45G1;5804,799;1104,3;135;30;1,8;;;;;;;;;;;;114
greater weever;1992-02-12;1992;1;2;SEPI.1992.27;Locked;27;27;V;19 W MÅSESKÄR;;;;;20;4555;45G0;5806,87;1043,75;235;30;2;;;;;;;;;;;;115
greater weever;1992-02-12;1992;1;2;SEPI.1992.28;Locked;28;28;V;7.5 NE SKAGENS REV;;;;;20;4455;44G0;5752,379;1059,42;74;30;1,7;;;;;;;;;;;;116
greater weever;1992-02-13;1992;1;2;SEPI.1992.29;Locked;29;29;V;W GROVES FLAK;;;;;21;4356;43G1;5710,7;1126,9;68;30;2;;;;;;;;;;;;118
greater weever;1992-02-13;1992;1;2;SEPI.1992.30;Locked;30;30;V;W FLADEN;;;;;21;4356;43G1;5712,1;1139,5;76;30;2;;;;;;;;;;;;119
greater weever;1992-02-13;1992;1;2;SEPI.1992.31;Locked;31;31;V;E FLADEN;0;0;9;;21;4356;43G1;5707,319;1150,869;56;30;1,9;72,6;5,1;51,2;0,5110;,22;2;270;2;Total length TL;;;120
greater weever;1992-02-13;1992;1;2;SEPI.1992.32;Locked;32;32;V;W LILLA MIDDELGRUND;;;;;21;4256;42G1;5656,479;1140,339;64;30;2,1;;;;;;;;;;;;121
greater weever;1992-02-13;1992;1;2;SEPI.1992.33;Locked;33;33;V;FYRBANKEN;;;;;21;4256;42G1;5647,5;1149,199;47;30;2;;;;;;;;;;;;
greater weever;1992-02-17;1992;1;2;SEPI.1992.34;Locked;34;34;V;KUNGSBACKAFJORDENS MYNNING;;;;;21;4356;43G1;5717,18;1158,42;35;30;1,6;;;;;;;;;;;;124
greater weever;1992-02-17;1992;1;2;SEPI.1992.35;Locked;35;35;V;INRE VÄRÖTUBEN;;;;;21;4357;43G2;5712,83;1203,219;30;30;1,8;;;;;;;;;;;;
greater weever;1992-02-17;1992;1;2;SEPI.1992.36;Locked;36;36;V;GALTABÄCK;;;;;21;4357;43G2;5702,709;1211,77;29;30;1,9;;;;;;;;;;;;125
greater weever;1992-02-18;1992;1;2;SEPI.1992.37;Locked;37;37;V;LUNDÅKRABUKTEN;;;;;23;4057;40G2;5546,7;1252,5;17;29;1,8;;;;;;;;;;;;128
greater weever;1992-02-18;1992;1;2;SEPI.1992.38;Locked;38;38;V;N VEN;;;;;23;4057;40G2;5556,6;1241,9;25;30;1,6;;;;;;;;;;;;129
greater weever;1992-02-18;1992;1;2;SEPI.1992.39;Locked;39;39;V;NW HÖGANÄS;;;;;23;4157;41G2;5612,83;1226,02;23;30;1,9;;;;;;;;;;;;130
greater weever;1992-02-18;1992;1;2;SEPI.1992.40;Locked;40;40;V;SKÄLDERVIKEN;;;;;21;4157;41G2;5620,52;1235,53;23;30;1,8;;;;;;;;;;;;131
greater weever;1992-02-19;1992;1;2;SEPI.1992.41;Locked;41;41;V;7 N HJELM;;;;;21;4155;41G0;5612,5;1057,4;20;23;1,4;;;;;;;;;;;;133
greater weever;1992-02-19;1992;1;2;SEPI.1992.42;Locked;42;42;V;6 E GRENÅ;;;;;21;4156;41G1;5626,299;1105;18;30;1,9;;;;;;;;;;;;134
greater weever;1992-02-19;1992;1;2;SEPI.1992.43;Locked;43;43;V;7 S ANHOLT KNOB;;;;;21;4256;42G1;5636,089;1149,209;34;31;1,9;;;;;;;;;;;;
greater weever;1992-02-19;1992;1;2;SEPI.1992.44;Locked;44;44;V;STORA MIDDELGRUND;;;;;21;4257;42G2;5633,399;1212,189;53;30;1,8;;;;;;;;;;;;135
greater weever;1992-02-19;1992;1;2;SEPI.1992.45;Locked;45;45;V;13 W TYLÖN;;;;;21;4257;42G2;5637,009;1218,939;37;30;2;;;;;;;;;;;;135
greater weever;1992-02-20;1992;1;2;SEPI.1992.46;Locked;46;46;V;LYSEGRUND;;;;;21;4156;41G1;5621,1;1154,8;31;30;1,9;;;;;;;;;;;;
greater weever;1992-02-20;1992;1;2;SEPI.1992.47;Locked;47;47;V;NW KULLEN;;;;;21;4157;41G2;5621;1215,9;31;30;1,9;;;;;;;;;;;;
greater weever;1992-02-20;1992;1;2;SEPI.1992.48;Locked;48;48;V;YTTRE LAHOLMSBUKTEN;0;0;9;;21;4257;42G2;5632,5;1232,099;24;30;2;62;6,2;;0,4590;,34;2;300;2;Total length TL;;;139
greater weever;1992-02-20;1992;1;2;SEPI.1992.49;Locked;49;49;V;MORUPS BANK;;;;;21;4257;42G2;5651,839;1218,39;24;30;2,1;;;;;;;;;;;;140
greater weever;1992-09-07;1992;3;9;SEPI.1992.128;Checked;303;128;V;6,5 ENE SKAGENS REV;;;;;20;4456;44G1;5748,959;1101,92;43;30;;;;;;;;;;;;;
greater weever;1992-09-07;1992;3;9;SEPI.1992.129;Checked;304;129;V;7,5 NE SKAGENS REV;;;;;20;4455;44G0;5751,189;1057,239;66;30;1,9;;;;;;;;;;;;890
greater weever;1992-09-07;1992;3;9;SEPI.1992.130;Checked;305;130;V;13 W MARSTRAND;;;;;20;4456;44G1;5752,759;1112,4;63;30;;;;;;;;;;;;;891
greater weever;1992-09-07;1992;3;9;SEPI.1992.131;Checked;306;131;V;7 W MÅSESKÄR;;;;;20;4556;45G1;5802,1;1105,199;119;30;;;;;;;;;;;;;892
greater weever;1992-09-08;1992;3;9;SEPI.1992.132;Checked;307;132;V;PERSGRUND;;;;;20;4655;46G0;5840,2;1049,4;87;30;2;;;;;;;;;;;;893
greater weever;1992-09-08;1992;3;9;SEPI.1992.133;Checked;308;133;V;5 W VÄDERÖARNA;;;;;20;4655;46G0;5833,5;1050,9;84;30;2;;;;;;;;;;;;
greater weever;1992-09-08;1992;3;9;SEPI.1992.134;Checked;309;134;V;KILEBOJEN;;;;;20;4655;46G0;5834;1053,5;74;30;1,9;;;;;;;;;;;;
greater weever;1992-09-08;1992;3;9;SEPI.1992.135;Checked;310;135;V;NW SKÄGGA;;;;;20;4656;46G1;5830,279;1107,55;68;30;2;;;;;;;;;;;;894
greater weever;1992-09-08;1992;3;9;SEPI.1992.136;Checked;311;136;V;SÖRGRUND;;;;;20;4556;45G1;5815,68;1110,079;61;30;2;;;;;;;;;;;;895
greater weever;1992-09-08;1992;3;9;SEPI.1992.137;Checked;312;137;V;19 W MÅSESKÄR;;;;;20;4555;45G0;5807,1;1043,699;237;30;1,9;;;;;;;;;;;;896
greater weever;1992-09-09;1992;3;9;SEPI.1992.138;Checked;334;138;V;36 N HANSTHOLM;;;;;20;4453;44F8;5746,6;0846,3;218;30;1,5;;;;;;;;;;;;897
greater weever;1992-09-09;1992;3;9;SEPI.1992.139;Checked;335;139;V;31 N HANSTHOLM;;;;;20;4453;44F8;5737,5;0847,5;81;30;1,6;;;;;;;;;;;;
greater weever;1992-09-09;1992;3;9;SEPI.1992.140;Checked;336;140;V;24 N HANSTHOLM;;;;;20;4453;44F8;5731,299;0839,8;64;30;1,7;;;;;;;;;;;;898
greater weever;1992-09-09;1992;3;9;SEPI.1992.141;Checked;337;141;V;24 NNW HANSTHOLM;;;;;20;4453;44F8;5732;0825,2;101;30;1,7;;;;;;;;;;;;
greater weever;1992-09-09;1992;3;9;SEPI.1992.142;Checked;330;142;V;20 N HANSTHOLM;;;;;20;4353;43F8;5727,259;0834,33;50;30;1,9;;;;;;;;;;;;899
greater weever;1992-09-10;1992;3;9;SEPI.1992.143;Checked;331;143;V;30 N HIRTSHALS;;;;;20;4554;45F9;5804;0948;258;30;2;;;;;;;;;;;;900
greater weever;1992-09-10;1992;3;9;SEPI.1992.144;Checked;332;144;V;27 N HIRTSHALS;;;;;20;4554;45F9;5802;0952,7;150;30;1,9;;;;;;;;;;;;
greater weever;1992-09-10;1992;3;9;SEPI.1992.145;Checked;333;145;V;24 N HIRTSHALS;;;;;20;4454;44F9;5759;0953,099;104;30;1,8;;;;;;;;;;;;901
greater weever;1992-09-10;1992;3;9;SEPI.1992.146;Checked;326;146;V;17 N HIRTSHALS;;;;;20;4454;44F9;5753,069;0953;59;30;1,9;;;;;;;;;;;;
greater weever;1992-09-10;1992;3;9;SEPI.1992.147;Checked;327;147;V;11 N HIRTSHALS;;;;;20;4454;44F9;5745,569;0947,84;38;30;2;;;;;;;;;;;;902
greater weever;1992-09-13;1992;3;9;SEPI.1992.148;Checked;328;148;V;7,5 N HIRTSHALS;;;;;20;4455;44G0;5744,1;1005,299;82;30;2;;;;;;;;;;;;524
greater weever;1992-09-13;1992;3;9;SEPI.1992.149;Checked;329;149;V;5 N SKAGEN;;;;;20;4455;44G0;5749,669;1030,369;92;30;1,9;;;;;;;;;;;;
greater weever;1992-09-13;1992;3;9;SEPI.1992.150;Checked;338;150;V;HERTAS FLAK;;;;;20;4455;44G0;5741,6;1055,969;30;30;1,9;;;;;;;;;;;;526
greater weever;1992-09-14;1992;3;9;SEPI.1992.151;Checked;339;151;V;7 W VINGA;;;;;20;4456;44G1;5741,7;1120,8;65;30;2;;;;;;;;;;;;528
greater weever;1992-09-14;1992;3;9;SEPI.1992.152;Checked;340;152;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5723,799;1119,4;40;30;1,9;75,3;4,8;4,8;0,5300;6;32,7;260;5,5;Total length TL;;;530
greater weever;1992-09-14;1992;3;9;SEPI.1992.152;Checked;340;152;V;4 N BÖCHERS BANK;0;0;9;;21;4356;43G1;5723,799;1119,4;40;30;1,9;75,3;4,8;4,8;0,5300;6;32,7;290;5,5;Total length TL;;;530
